id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31164968,Room in Perfect Bushwick Location,146169974,Daniela,Brooklyn,Bushwick,40.70258,-73.92614,Private room,90,3,2,2019-04-06,0.46,1,0
31172569,Bebop & Swing Space,224126362,Nikki Jo,Brooklyn,Bedford-Stuyvesant,40.68066,-73.93281,Entire home/apt,200,2,0,2019-06-23,0.72,1,22
31173428,Cozy ✨LARGE BED✨ In the heart of NYC!,233021124,Jules,Manhattan,Hell's Kitchen,40.76878,-73.98737,Entire home/apt,200,4,10,2019-06-24,1.8,1,80
31176662,Modern East Village Oasis,9201921,Rachel,Manhattan,East Village,40.72467,-73.98878,Entire home/apt,250,1,3,2019-05-27,1.7,1,0
31177794,"Spacious, cozy Private room 10 min from Manhattan",233066892,Millind,Brooklyn,Sunset Park,40.65991,-73.99702,Private room,36,2,3,2019-02-11,0.51,1,0
31187945,Clean comfortable room,233165925,Wendy,Brooklyn,East Flatbush,40.63383,-73.94175,Private room,150,1,0,2019-06-23,0.72,1,90
31193385,Haven for your Brooklyn Family/Friends Vacation!,4564774,Melanie,Brooklyn,Prospect-Lefferts Gardens,40.66069,-73.94732,Entire home/apt,120,2,15,2019-07-05,2.53,1,20
31194309,Hip Bushwick Basement Dwelling,91845557,Angela,Brooklyn,Bedford-Stuyvesant,40.68788,-73.91935,Private room,75,1,0,2019-06-23,0.72,1,0
31201553,Brooklyn bedroom and open basement,350088,Richard,Brooklyn,Williamsburg,40.72023,-73.9585,Private room,200,2,1,2019-01-27,0.18,1,0
31201605,Curated East Village Apt,233315617,Dana,Manhattan,East Village,40.72722,-73.97698,Private room,115,2,12,2019-06-18,2.07,1,33
31203481,Private room with TV and your own bath in NYC!,233333162,Pamela,Brooklyn,Prospect-Lefferts Gardens,40.6583,-73.9514,Private room,40,2,12,2019-06-20,2.11,1,79
31203696,"1 bedroom / 1 bathroom in Bushwick, Brooklyn",1498228,Annie,Brooklyn,Bushwick,40.68759,-73.90727,Private room,79,3,7,2019-06-25,1.11,1,69
31205829,Bedroom in Bushwick!,6403404,Lisa,Brooklyn,Bushwick,40.69984,-73.92163,Private room,40,2,14,2019-06-25,2.28,1,54
31206698,Bay Ridge House near park and water,10198498,Heather,Brooklyn,Bay Ridge,40.63936,-74.03164,Entire home/apt,99,5,2,2019-06-23,2.0,1,4
31208062,cozy bright apartment in high end building,233382915,Tzivya,Brooklyn,Bedford-Stuyvesant,40.69567,-73.95133,Entire home/apt,150,2,3,2019-06-19,0.69,1,34
31208865,Big studio across the street from Prospect Park,52964447,Mariel,Brooklyn,Prospect-Lefferts Gardens,40.66042,-73.96129,Entire home/apt,70,2,7,2019-06-30,1.28,1,29
31209182,LIC Spacious Bedroom in Luxury Building,131782045,Rylan,Queens,Long Island City,40.74946,-73.93854,Private room,60,5,0,2019-06-23,0.72,1,0
31210579,Private bedroom with a personal backyard,201752118,Dishank,Brooklyn,Bedford-Stuyvesant,40.69719,-73.94315,Private room,50,7,0,2019-06-23,0.72,1,0
31211385,Long Island City,233417287,Felix,Queens,Long Island City,40.74248,-73.95674,Entire home/apt,150,2,3,2019-02-13,0.48,1,0
31220573,Perfect Location: Times Square with skyline view,106825862,Anton,Manhattan,Hell's Kitchen,40.75953,-73.99019,Private room,308,3,0,2019-06-23,0.72,1,37
31220749,"Private bedroom near M train, 22 min to Manhattan!",47931146,Rachel,Queens,Ridgewood,40.70393,-73.90851,Private room,39,6,2,2019-04-03,0.55,1,0
31221092,Central Harlem Private Room,26216172,Sergio,Manhattan,Harlem,40.81577,-73.94711,Private room,60,2,1,2019-01-07,0.16,1,0
31221208,"Sunny 1 bedroom in Greenpoint, great location!",105584927,Lilly,Brooklyn,Greenpoint,40.72173,-73.94664,Entire home/apt,75,2,8,2019-04-07,1.3,1,0
31231904,Serenity - home away from home,203981093,Sunshine,Brooklyn,Bushwick,40.68712,-73.91536,Entire home/apt,100,2,12,2019-06-30,2.55,1,17
31234496,Cozy space in Brooklyn,9270510,Andres,Brooklyn,Flatbush,40.64689,-73.95862,Private room,45,1,7,2019-06-30,1.46,1,34
31235019,Charming West Village Apt. / Bleecker & Jones,127965755,Ethan,Manhattan,West Village,40.73251,-74.00191,Private room,90,6,7,2019-05-10,1.41,1,76
31235309,Furnished Private Room in Apartment,233660209,Bernard,Brooklyn,Midwood,40.62568,-73.94708,Private room,60,2,0,2019-06-23,0.72,1,0
31237727,Luxurious + Chic Upper East Studio,23069554,Lillian,Manhattan,Upper East Side,40.76765,-73.95892,Entire home/apt,115,3,9,2019-07-05,1.6,1,19
31238549,"Gorgeous Bedstuy Duplex: space, light and style",2235105,Sarah,Brooklyn,Bedford-Stuyvesant,40.68443,-73.93456,Entire home/apt,209,3,0,2019-06-23,0.72,1,0
31259044,Private Room in Park Slope,232996930,Raymond,Brooklyn,Park Slope,40.66975,-73.98475,Private room,30,2,1,2019-01-11,0.17,1,0
31262486,Amazing location with the Manhattan Skyline View!!,233315839,Kemal,Brooklyn,Williamsburg,40.72085,-73.96116,Private room,105,1,1,2019-01-27,0.18,1,0
31264500,Lovely Chinatown Apartment,115506821,Emmett,Manhattan,Chinatown,40.71367,-73.99313,Entire home/apt,175,2,4,2019-02-09,0.71,1,0
31268851,Brooklyn Room Near Subway (45-min from Manhattan),68740200,Eric,Brooklyn,Cypress Hills,40.67646,-73.90579,Private room,34,4,8,2019-06-30,1.33,1,58
31270742,Meyers Inn,234006406,Daniel,Manhattan,Hell's Kitchen,40.75975,-73.99533,Private room,150,1,7,2019-02-18,1.29,1,88
31276196,Large bright modern apartment in luxury building,6965682,Sharif,Brooklyn,Bushwick,40.70162,-73.93607,Entire home/apt,180,5,1,2019-03-16,0.26,1,0
31280733,Williamsburg Private Room in Homey Space by Trains,23308549,John,Brooklyn,Williamsburg,40.71388,-73.95744,Private room,75,2,1,2019-02-12,0.2,1,0
31283569,Cozy sunny room in Washington Heights,80054574,Esaú,Manhattan,Washington Heights,40.85547,-73.92912,Private room,33,3,1,2019-01-17,0.17,1,0
31284182,1 bd. Apartment in central Greenpoint,1694324,Rikki,Brooklyn,Greenpoint,40.72392,-73.948,Entire home/apt,175,4,3,2019-04-22,0.58,1,0
31285302,Beautiful 1bedroom apt in Williamsburg,17126336,Ines,Brooklyn,Williamsburg,40.71998,-73.96283,Entire home/apt,190,6,4,2019-04-21,0.88,1,59
31285562,Charming East Village one-bedroom,129034868,Maria,Manhattan,East Village,40.72943,-73.98443,Entire home/apt,111,4,3,2019-05-09,0.8,1,37
31285648,"1 bedroom in roommates apartment
In Williamsburg",3147732,Ofek,Brooklyn,Williamsburg,40.72011,-73.94487,Private room,45,1,2,2019-02-17,0.4,1,0
31287343,Sugar Hill Harlem Apartment,234143954,Derek,Manhattan,Harlem,40.82915,-73.94453,Private room,50,1,0,2019-06-23,0.72,1,29
31287736,Herbalist’s Home,17262002,Elizabeth,Brooklyn,Greenpoint,40.73536,-73.9581,Private room,70,1,1,2019-01-16,0.17,1,0
31291169,Cosy studio in the heart of Manhattan,52728780,Aditi,Manhattan,Midtown,40.75341,-73.97116,Entire home/apt,200,7,0,2019-06-23,0.72,1,0
31291979,"Gorgeous, Plant Filled Oasis & Private Terrace",4657612,Elien,Manhattan,Lower East Side,40.71727,-73.98634,Entire home/apt,120,1,4,2019-06-29,0.67,1,36
31292343,Best East Village Location,12965214,Alana,Manhattan,East Village,40.7297,-73.97959,Private room,99,2,1,2019-02-01,0.19,1,0
31293545,Sunny Hamilton Heights Apartment,3951033,Folami,Manhattan,Harlem,40.83032,-73.9421,Entire home/apt,120,5,7,2019-06-08,1.69,1,84
31294395,Cozy studio in Manhattan!,51812548,Marko,Manhattan,Upper East Side,40.78047,-73.95152,Entire home/apt,110,1,3,2019-04-14,0.51,1,5
31294712,Bushwick Loft Apartment w/ Stunning Manhattan View,1180631,Dale,Brooklyn,Bushwick,40.70426,-73.92111,Entire home/apt,200,4,0,2019-06-23,0.72,1,66
31295741,LUXURIOUS EXPERIENCE IN TIME SQUARE NYC,234230740,Wanderlust,Manhattan,Theater District,40.75638,-73.98834,Entire home/apt,260,5,0,2019-06-23,0.72,1,0
31296410,Private bedroom in cozy apt near Central Park,535343,Chad,Manhattan,Harlem,40.8014,-73.9578,Private room,60,2,12,2019-06-24,2.35,1,1
31304303,"Entire Apartment, Nice & Quiet, Perfect for Three",20517979,David,Manhattan,Upper East Side,40.76643,-73.96181,Entire home/apt,115,1,3,2019-06-15,1.55,1,5
31304312,Charming studio w/ lots of light!,234297980,Tucker,Manhattan,Upper East Side,40.77441,-73.95571,Entire home/apt,200,2,0,2019-06-23,0.72,1,0
31305551,Classic and Cozy Brooklyn Brownstone Apartment 1BR,2108671,Laura,Brooklyn,Bedford-Stuyvesant,40.68904,-73.93643,Entire home/apt,70,4,0,2019-06-23,0.72,1,0
31306674,Spacious and Welcoming In Hip Bushwick,59470806,Michelle,Brooklyn,Bushwick,40.69451,-73.92213,Entire home/apt,135,4,10,2019-07-07,1.8,1,26
31307385,Stylish One Bedroom in Chelsea,234115186,Melanie,Manhattan,Chelsea,40.74412,-73.99684,Entire home/apt,275,2,0,2019-06-23,0.72,1,0
31308318,Bedstuy Moroccan Room and Photo  Studio,9783911,Lashaia,Brooklyn,Bedford-Stuyvesant,40.68661,-73.91982,Private room,200,2,0,2019-06-23,0.72,1,0
31308773,Light & Airy Williamsburg Retreat,234338317,Anna,Brooklyn,Williamsburg,40.71105,-73.94563,Private room,80,1,1,2019-06-23,1.0,1,86
31313010,Creative artist apartment in Williamsburg,10196479,Vanessa,Brooklyn,Williamsburg,40.71285,-73.95558,Private room,45,3,1,2019-01-22,0.18,1,0
31313987,Williamsburg Gem,121926104,Lily,Brooklyn,Williamsburg,40.71606,-73.9593,Private room,65,2,0,2019-06-23,0.72,1,0
31314329,203 E175th,115832915,David,Bronx,Mount Hope,40.8476,-73.90594,Private room,50,1,0,2019-06-23,0.72,1,0
31315936,Large room near express trains & Central Park,10746800,Julian,Manhattan,Upper West Side,40.79471,-73.96918,Private room,61,4,2,2019-02-22,0.37,1,0
31315991,Large Williamsburg room,195650850,Jasmine,Brooklyn,Williamsburg,40.71218,-73.94616,Private room,60,3,1,2019-03-30,0.3,1,0
31316654,Luxury One Bedroom Apartment (Midtown Manhattan),230077977,Taisiya,Manhattan,Hell's Kitchen,40.76509,-73.99508,Entire home/apt,179,6,1,2019-01-23,0.18,1,3
31317255,Zen! Life! Love! Liberation! Color! Creative!,234417391,Letisha,Manhattan,Upper West Side,40.79249,-73.96627,Private room,150,2,5,2019-06-09,1.9,1,20
31317744,SERETSE'S  INN,234423593,Donna,Bronx,Melrose,40.82433,-73.91619,Entire home/apt,80,5,12,2019-07-06,2.26,1,91
31318780,Enjoy a luxury suite during your Manhattan visit!,234172613,Eugenia,Manhattan,Midtown,40.76425,-73.9802,Private room,300,3,0,2019-06-23,0.72,1,0
31319056,Sunny and cozy Williamsburg apartment.,3807069,Deva,Brooklyn,Williamsburg,40.71125,-73.95935,Private room,100,2,4,2019-05-05,1.05,1,0
31319380,Spacious one bedroom apartment upper east side,234440538,Fatima,Manhattan,Upper East Side,40.77905,-73.9535,Entire home/apt,150,1,0,2019-06-23,0.72,1,0
31331255,Central Bedstuy Apt,234543110,Marclynn,Brooklyn,Bedford-Stuyvesant,40.68433,-73.94392,Entire home/apt,110,3,0,2019-06-23,0.72,1,63
31334292,Luxury studio in Manhattan close to everything,229332180,Lisa,Manhattan,Hell's Kitchen,40.75483,-73.99689,Entire home/apt,135,4,0,2019-06-23,0.72,1,0
31336375,Brooklyn Room - 20 min from Manhattan,234596452,Laura,Brooklyn,Bushwick,40.70195,-73.92257,Private room,85,1,0,2019-06-23,0.72,1,0
31339548,Bedroom in shared luxury apartment in East Village,11519866,Gordon,Manhattan,East Village,40.72262,-73.98515,Private room,85,1,7,2019-04-08,1.48,1,0
31340315,1 BEDROOM ASTORIA APARTMENT / 15 min to Manhattan,34685168,Kijin,Queens,Astoria,40.76724,-73.9232,Entire home/apt,120,3,0,2019-06-23,0.72,1,0
31340539,Travel alone? Stay like at your friend's house!,207173529,Tamara,Manhattan,Inwood,40.86772,-73.92057,Private room,65,1,2,2019-04-14,0.64,1,0
31340743,Suite with stunning view in convenient location,5838825,Isa,Manhattan,Hell's Kitchen,40.75599,-73.99185,Private room,200,3,0,2019-06-23,0.72,1,0
31354518,Private Room in Brooklyn Loft Oasis,1973165,Rob,Brooklyn,Greenpoint,40.73344,-73.95851,Private room,100,2,3,2019-06-26,0.53,1,100
31354965,Sun-Drenched Artistic Uptown Studio,63411066,Caleb,Manhattan,Washington Heights,40.8334,-73.94327,Entire home/apt,70,2,11,2019-02-22,1.84,1,0
31357191,"Prime 2BR in GreenPoint, Quiet, Large Living Space",15817323,Kelly,Brooklyn,Greenpoint,40.7282,-73.9506,Entire home/apt,175,2,8,2019-03-19,1.45,1,0
31359053,Affordable luxurious 2 bedroom apartment.,234823585,Anthony,Brooklyn,Kensington,40.64481,-73.97318,Entire home/apt,100,2,15,2019-07-07,2.46,1,66
31360128,Cute & Cozy Studio in the heart of East Village,234836860,Natti,Manhattan,East Village,40.72482,-73.98242,Entire home/apt,105,4,6,2019-07-01,1.14,1,83
31364352,"NYC, East 108th st, private bed room, female only",24920992,Takuya,Manhattan,East Harlem,40.79241,-73.94132,Private room,70,2,3,2019-06-18,0.54,1,0
31369363,"Private room Greenpoint, Brooklyn NY",19019393,Jana,Brooklyn,Greenpoint,40.72615,-73.94592,Private room,49,3,0,2019-06-23,0.72,1,0
31370245,Beautiful Room in Brooklyn NY,234930202,Ronnie,Brooklyn,Canarsie,40.63314,-73.89739,Private room,60,1,3,2019-04-08,0.49,1,86
31377477,Cozy Unique Artist Loft in East Williamsburg,16622969,Michael,Brooklyn,Williamsburg,40.70259,-73.93535,Private room,45,2,8,2019-06-26,1.35,1,0
31379248,"Cozy, Sunny Franklin Ave 1-Bedroom with a Piano",10032762,Kristina,Brooklyn,Crown Heights,40.67612,-73.95856,Entire home/apt,85,2,2,2019-06-23,0.85,1,6
31379967,Sunny Long Island City 2bed close to manhattan,235008186,Luz,Queens,Astoria,40.7548,-73.91364,Entire home/apt,170,4,10,2019-06-15,2.07,1,97
31380037,Duplex in Brooklyn,131569457,Nikki,Brooklyn,Bushwick,40.68755,-73.90887,Shared room,40,4,0,2019-06-23,0.72,1,0
31388942,"Huge private room with a view, close to everything",154335207,Christopher,Manhattan,East Harlem,40.80139,-73.94042,Private room,70,5,1,2019-06-12,1.0,1,65
31389369,SoHo Charm - Entire 2-br apartment,22322931,Maria Bonde,Manhattan,SoHo,40.72672,-74.00066,Entire home/apt,200,2,1,2019-01-20,0.18,1,0
31389838,The Perfect Stay in West Village,15074983,Kav,Manhattan,West Village,40.73169,-74.00214,Private room,110,7,13,2019-06-21,2.23,1,13
31400005,"Cute, simple & cheap studio. Great location UES!",87348589,Hana,Manhattan,Upper East Side,40.77769,-73.94836,Entire home/apt,130,3,3,2019-03-04,0.64,1,0
31409739,Stunning triplex in East Williamsburg,20233597,Peter,Brooklyn,Williamsburg,40.70952,-73.9435,Entire home/apt,200,6,2,2019-06-24,2.0,1,49
31411210,Affordable & Sunny Crown Heights Room,7730748,Wendy,Brooklyn,Crown Heights,40.67431,-73.95847,Private room,45,5,0,2019-06-23,0.72,1,0
31414856,Loft Room in Bushwick,235311151,Armin,Brooklyn,Williamsburg,40.7025,-73.93561,Private room,40,2,1,2019-03-25,0.28,1,0
31420503,West Village Charmer,4305407,Christopher,Manhattan,West Village,40.73318,-74.00473,Entire home/apt,150,2,9,2019-03-30,1.57,1,0
31428785,Artist's huge family home in BK with Roof Deck!,230909887,Jennie And Dan,Brooklyn,Crown Heights,40.67674,-73.93083,Entire home/apt,133,2,7,2019-07-01,1.24,1,41
31428865,Lil boho gem in Harlem city center,9637585,Stephanie,Manhattan,Harlem,40.81049,-73.95311,Private room,80,2,0,2019-06-23,0.72,1,36
31433921,Private Room in HUGE Harlem Apartment!,58956219,Brennan,Manhattan,Harlem,40.81859,-73.93997,Private room,60,2,8,2019-07-07,1.41,1,80
31436965,Zen One Bedroom in Greenpoint - easy access to NYC,1698607,Benjamin,Brooklyn,Greenpoint,40.73336,-73.95394,Entire home/apt,92,4,3,2019-05-11,0.66,1,95
31438319,Apartamento con cuarto privado en Manhattan,85108863,Manuel,Manhattan,Washington Heights,40.85065,-73.93188,Private room,45,2,12,2019-06-05,2.32,1,78
31438699,WELL LIT 2 BR WILLIAMSBURG APARTMENT,61886746,Charles,Brooklyn,Williamsburg,40.71072,-73.96289,Entire home/apt,200,2,0,2019-06-23,0.72,1,0
31443055,Cosy room in the heart of Bushwick,704963,Chloé,Brooklyn,Bushwick,40.70165,-73.92262,Private room,35,4,1,2019-04-30,0.43,1,7
31443230,Artistic Loft In East Williamsburg,8620509,Verdis,Brooklyn,Williamsburg,40.70508,-73.93763,Entire home/apt,165,5,0,2019-06-23,0.72,1,20
31448783,Sleek 1 Bedroom Brownstone Apartment in Brooklyn,5945241,Tomi,Brooklyn,Bedford-Stuyvesant,40.6789,-73.91014,Entire home/apt,80,2,8,2019-07-07,2.12,1,0
31458142,Huge studio in the heart of Kips Bay,235655558,Steph,Manhattan,Kips Bay,40.74343,-73.98147,Entire home/apt,140,1,3,2019-04-01,0.63,1,0
31459245,SPACIOUSprivate room in LARGEapt 1block from train,71012165,Imani,Brooklyn,Bedford-Stuyvesant,40.6966,-73.93592,Private room,100,4,0,2019-06-23,0.72,1,0
31462754,Private Room in Spacious Apt by Prospect Park,14201257,Jamie,Brooklyn,Flatbush,40.65218,-73.96551,Private room,40,7,4,2019-07-06,0.92,1,1
31463824,"Studio at Battery Park, Downtown Manhattan",21229164,Alex,Manhattan,Battery Park City,40.70417,-74.01709,Entire home/apt,115,1,12,2019-06-30,2.02,1,0
31466547,Private and cozy room in Bushwick,62857588,Natalie,Brooklyn,Cypress Hills,40.68001,-73.90547,Private room,35,7,1,2019-02-24,0.22,1,0
31468463,MINS From Central Park / 5th Ave Sleep 9 Manhattan,120242215,Smofie,Manhattan,Midtown,40.76263,-73.97664,Entire home/apt,299,3,3,2019-05-23,0.56,1,38
31472775,Private Room in Brooklyn: Near L/A/C/J Trains,20647101,James,Brooklyn,Bushwick,40.68364,-73.90748,Private room,45,1,2,2019-03-01,0.39,1,0
31474100,"Big window, good lighting, computer and speaker!",9475918,Joanne,Brooklyn,Bedford-Stuyvesant,40.69306,-73.94565,Private room,39,1,1,2019-02-26,0.22,1,0
31474126,Loft in Bushwick,126052775,Lancelot,Brooklyn,Bushwick,40.70444,-73.92181,Private room,47,2,0,2019-06-23,0.72,1,0
31485528,Small Private Room with backyard,38757148,Daniel,Brooklyn,Bedford-Stuyvesant,40.68937,-73.94291,Private room,50,2,14,2019-06-20,2.46,1,5
31486707,Beautiful Loft sublet with community in Brooklyn,33120658,Maku,Brooklyn,Williamsburg,40.70505,-73.934,Private room,50,4,2,2019-05-24,0.42,1,12
31489863,Conveniently located Chelsea 2br,25502424,Jay,Manhattan,Chelsea,40.74859,-73.99685,Private room,92,2,0,2019-06-23,0.72,1,0
31494165,Sunny Cosy Private Room Hell's Kitchen & Broadway,33464426,Natasha,Manhattan,Hell's Kitchen,40.76453,-73.98527,Private room,80,3,8,2019-05-29,1.4,1,0
31495625,Sunny one-bedroom in Prospect Heights,17726859,Liz,Brooklyn,Prospect Heights,40.681,-73.96827,Private room,150,1,1,2019-01-19,0.18,1,0
31499813,SUNNY SAFE & COZY BRICK BEDROOM CLOSE TO NYC! <3,236014031,Jim,Bronx,Longwood,40.81624,-73.9011,Private room,50,2,0,2019-06-23,0.72,1,0
31509696,Quaint Furnished Studio in Doorman Building!,234650220,Pacita,Brooklyn,Brooklyn Heights,40.69657,-73.99604,Entire home/apt,79,3,1,2019-06-01,0.77,1,94
31511086,Private cozy room in Manhattan,144006321,Lethy,Manhattan,Washington Heights,40.84282,-73.94133,Private room,45,1,13,2019-07-07,2.45,1,87
31512324,Private Bedroom / Bushwick,135722057,Polina,Brooklyn,Bushwick,40.6847,-73.90883,Private room,48,1,2,2019-06-27,2.0,1,53
31532357,"Beautiful, spacious 1brm, unbelievable location!",5916186,Carmel,Manhattan,Hell's Kitchen,40.76462,-73.98734,Private room,110,3,7,2019-07-02,1.71,1,3
31533891,Upper West Side Studio,171367408,Samantha,Manhattan,Upper West Side,40.79003,-73.97693,Entire home/apt,90,2,8,2019-06-23,1.98,1,0
31534723,Brownstone Fashion Studio,20863433,Mona,Brooklyn,Bedford-Stuyvesant,40.685,-73.94711,Entire home/apt,130,1,7,2019-06-30,1.98,1,16
31535692,"Beautiful, Charming Bohemian Brownstone Loft",82400601,Valerie,Brooklyn,South Slope,40.66716,-73.98335,Entire home/apt,100,1,9,2019-03-02,1.74,1,0
31542692,BK Spot,64091336,Allan,Brooklyn,Bedford-Stuyvesant,40.693,-73.934,Entire home/apt,120,3,12,2019-06-10,2.13,1,0
31543432,Private bright room with private detached bathroom,26295375,Alex,Bronx,Port Morris,40.80797,-73.92865,Private room,95,3,5,2019-07-02,0.96,1,49
31557451,"Spacious, Stylish & Sunny Mid-Century Home",398617,Sarah,Brooklyn,Bedford-Stuyvesant,40.68387,-73.95476,Entire home/apt,155,2,10,2019-07-01,2.11,1,42
31561805,Pam's cozy 2 bedroom in Brooklyn,236565167,Pamilitta,Brooklyn,East Flatbush,40.6386,-73.93654,Private room,80,1,10,2019-05-26,1.95,1,4
31562978,Bright 3 bedroom apt in South Brooklyn,27479250,Patrice,Brooklyn,Bensonhurst,40.60364,-73.99524,Entire home/apt,125,2,0,2019-06-23,0.72,1,0
31564154,West Village Cozy Studio,49503035,Gabriella,Manhattan,West Village,40.73041,-74.00251,Entire home/apt,85,3,5,2019-06-22,1.08,1,16
31565105,Massive Room in Bed-Stuy Clinton Hills,236596347,John,Brooklyn,Bedford-Stuyvesant,40.68226,-73.94493,Private room,69,2,1,2019-03-30,0.29,1,95
31565717,Renovated entire floor apt in prime Williamsburg!,27446767,Dario,Brooklyn,Williamsburg,40.71272,-73.95599,Private room,59,4,0,2019-06-23,0.72,1,0
31566109,B in Brooklyn!,154390742,Brittney,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95862,Entire home/apt,120,2,8,2019-06-02,1.41,1,0
31566176,One room in Bushwick,236607981,Alla,Brooklyn,Bushwick,40.69494,-73.92724,Private room,80,1,0,2019-06-23,0.72,1,0
31566253,Full Sunny East Williamsburg Apt,174559516,Joseph,Brooklyn,Williamsburg,40.70214,-73.94512,Entire home/apt,120,5,1,2019-02-27,0.23,1,0
